emp_id,emp_name,gender,department,location,manager_name,employment_type,language,joining_date,exit_date
1571,Employee_1571,M,HR,Pune,Amit Joshi,Full-time,Marathi,8/9/2022,
1572,Employee_1572,M,Finance,Bangalore,Meena Das,Full-time,Hindi,5/4/2021,
1573,Employee_1573,M,Operations,Chennai,Meena Das,Intern,English,3/5/2023,
1574,Employee_1574,M,Sales,Pune,Rahul Nair,Full-time,English,3/24/2021,
1575,Employee_1575,F,HR,Delhi,Rajesh Rao,Full-time,Marathi,10/1/2023,
1576,Employee_1576,F,Operations,Pune,Amit Joshi,Full-time,Tamil,10/25/2021,10/8/2023
1577,Employee_1577,M,Finance,Pune,Meena Das,Full-time,Kannada,8/31/2023,
1578,Employee_1578,F,HR,Mumbai,Rajesh Rao,Full-time,Tamil,4/11/2022,9/26/2023
1579,Employee_1579,F,Marketing,Bangalore,Nisha Patel,Full-time,Telugu,12/5/2020,11/11/2022
1580,Employee_1580,M,Operations,Bangalore,Meena Das,Intern,Marathi,5/17/2023,
1581,Employee_1581,F,HR,Bangalore,Amit Joshi,Full-time,Marathi,8/20/2020,
1582,Employee_1582,M,Finance,Mumbai,Nisha Patel,Full-time,Marathi,4/21/2022,12/1/2022
1583,Employee_1583,M,Sales,Bangalore,Rahul Nair,Full-time,Kannada,11/15/2022,12/20/2024
1584,Employee_1584,M,Operations,Chennai,Rahul Nair,Full-time,Hindi,4/10/2022,
1585,Employee_1585,F,HR,Bangalore,Nisha Patel,Intern,Kannada,7/8/2022,
1586,Employee_1586,M,Finance,Chennai,Amit Joshi,Intern,Hindi,10/19/2020,
1587,Employee_1587,M,Marketing,Delhi,Meena Das,Full-time,English,11/5/2023,
1588,Employee_1588,F,Marketing,Mumbai,Rajesh Rao,Full-time,Tamil,2/3/2020,12/30/2021
1589,Employee_1589,M,Sales,Delhi,Nisha Patel,Full-time,Marathi,6/13/2023,
1590,Employee_1590,F,Tech Support,Hyderabad,Amit Joshi,Intern,Hindi,8/22/2023,
1591,Employee_1591,F,Tech Support,Mumbai,Amit Joshi,Full-time,Tamil,9/14/2022,
1592,Employee_1592,M,Tech Support,Mumbai,Amit Joshi,Intern,Telugu,10/1/2020,11/23/2021
1593,Employee_1593,M,Finance,Hyderabad,Meena Das,Full-time,Marathi,1/22/2021,7/28/2021
1594,Employee_1594,M,Marketing,Delhi,Amit Joshi,Intern,Telugu,10/8/2021,
1595,Employee_1595,F,Finance,Pune,Meena Das,Full-time,Tamil,1/2/2023,
1596,Employee_1596,F,Marketing,Pune,Amit Joshi,Intern,Telugu,2/4/2023,
1597,Employee_1597,F,Operations,Bangalore,Rajesh Rao,Full-time,Tamil,9/20/2021,
1598,Employee_1598,F,Tech Support,Mumbai,Amit Joshi,Full-time,Hindi,11/27/2020,10/28/2022
1599,Employee_1599,M,Sales,Bangalore,Meena Das,Intern,English,3/7/2022,
1600,Employee_1600,M,Finance,Hyderabad,Meena Das,Intern,Kannada,5/11/2020,11/21/2021
1601,Employee_1601,M,Marketing,Chennai,Meena Das,Intern,English,9/5/2023,
1602,Employee_1602,F,Marketing,Hyderabad,Amit Joshi,Full-time,Kannada,2/17/2021,
1603,Employee_1603,F,Marketing,Chennai,Rajesh Rao,Full-time,English,12/13/2020,
1604,Employee_1604,F,Operations,Delhi,Meena Das,Full-time,Kannada,7/19/2021,
1605,Employee_1605,M,Sales,Mumbai,Rahul Nair,Intern,Telugu,2/1/2020,
1606,Employee_1606,F,HR,Mumbai,Rajesh Rao,Intern,Hindi,7/20/2021,8/3/2022
1607,Employee_1607,M,Finance,Pune,Rahul Nair,Full-time,Kannada,4/13/2022,
1608,Employee_1608,F,Operations,Delhi,Meena Das,Intern,Hindi,6/11/2021,
1609,Employee_1609,F,Operations,Delhi,Amit Joshi,Full-time,Tamil,11/26/2021,
1610,Employee_1610,M,Operations,Chennai,Nisha Patel,Intern,Tamil,8/26/2020,3/20/2022
1611,Employee_1611,M,Operations,Pune,Nisha Patel,Intern,English,12/24/2021,
1612,Employee_1612,F,Sales,Mumbai,Nisha Patel,Intern,Telugu,3/28/2022,
1613,Employee_1613,F,Marketing,Chennai,Nisha Patel,Intern,Marathi,12/25/2021,1/31/2024
1614,Employee_1614,F,Marketing,Bangalore,Nisha Patel,Full-time,Kannada,2/12/2021,4/15/2022
1615,Employee_1615,M,Sales,Chennai,Meena Das,Full-time,Kannada,12/30/2021,10/15/2022
1616,Employee_1616,F,Finance,Pune,Meena Das,Intern,Tamil,3/27/2020,
1617,Employee_1617,F,HR,Bangalore,Amit Joshi,Full-time,English,1/9/2021,
1618,Employee_1618,F,Finance,Hyderabad,Amit Joshi,Intern,Tamil,12/12/2022,
1619,Employee_1619,F,Sales,Chennai,Amit Joshi,Intern,Telugu,11/6/2023,
1620,Employee_1620,M,HR,Mumbai,Rajesh Rao,Intern,Telugu,11/12/2023,
1621,Employee_1621,M,Finance,Pune,Nisha Patel,Intern,Tamil,6/8/2023,
1622,Employee_1622,F,HR,Bangalore,Meena Das,Intern,Telugu,6/9/2023,6/11/2024
1623,Employee_1623,M,Finance,Chennai,Nisha Patel,Full-time,Marathi,3/31/2022,3/30/2023
1624,Employee_1624,F,HR,Bangalore,Nisha Patel,Full-time,Tamil,7/6/2021,
1625,Employee_1625,M,Operations,Mumbai,Amit Joshi,Intern,Tamil,1/20/2020,12/11/2021
1626,Employee_1626,M,HR,Hyderabad,Nisha Patel,Full-time,Hindi,9/6/2021,10/7/2023
1627,Employee_1627,M,HR,Chennai,Rahul Nair,Intern,Telugu,6/4/2021,
1628,Employee_1628,F,Tech Support,Hyderabad,Meena Das,Full-time,Telugu,1/7/2022,
1629,Employee_1629,M,Finance,Mumbai,Amit Joshi,Full-time,Telugu,10/23/2023,
1630,Employee_1630,F,Operations,Delhi,Rajesh Rao,Intern,Kannada,12/28/2021,11/30/2023
1631,Employee_1631,M,Marketing,Chennai,Rahul Nair,Intern,Marathi,8/9/2021,
1632,Employee_1632,M,Sales,Bangalore,Rahul Nair,Full-time,Telugu,6/8/2023,
1633,Employee_1633,F,Finance,Chennai,Meena Das,Intern,Tamil,10/10/2021,
1634,Employee_1634,F,HR,Bangalore,Nisha Patel,Full-time,Hindi,1/13/2022,
1635,Employee_1635,M,Marketing,Bangalore,Meena Das,Full-time,English,4/25/2021,
1636,Employee_1636,F,Finance,Hyderabad,Rajesh Rao,Intern,Kannada,5/10/2020,
1637,Employee_1637,M,Sales,Chennai,Meena Das,Intern,Hindi,6/19/2020,9/9/2022
1638,Employee_1638,F,Operations,Bangalore,Nisha Patel,Full-time,English,5/21/2021,
1639,Employee_1639,F,HR,Delhi,Amit Joshi,Intern,Kannada,3/12/2020,
1640,Employee_1640,M,Finance,Mumbai,Meena Das,Intern,Kannada,6/30/2022,12/10/2024
1641,Employee_1641,F,Tech Support,Delhi,Amit Joshi,Full-time,English,8/3/2023,
1642,Employee_1642,F,Marketing,Pune,Rajesh Rao,Full-time,Kannada,6/23/2022,2/15/2024
1643,Employee_1643,M,Operations,Delhi,Meena Das,Intern,English,10/6/2020,7/28/2022
1644,Employee_1644,M,Sales,Mumbai,Rahul Nair,Full-time,Tamil,5/31/2022,
1645,Employee_1645,M,Marketing,Chennai,Meena Das,Intern,Hindi,2/22/2023,
1646,Employee_1646,M,Finance,Mumbai,Rahul Nair,Intern,Marathi,6/22/2021,9/20/2023
1647,Employee_1647,F,Marketing,Hyderabad,Nisha Patel,Full-time,Telugu,12/25/2022,
1648,Employee_1648,F,Tech Support,Chennai,Amit Joshi,Intern,Hindi,8/14/2020,
1649,Employee_1649,M,Marketing,Hyderabad,Rahul Nair,Intern,Hindi,10/18/2021,6/5/2022
1650,Employee_1650,M,Sales,Bangalore,Rajesh Rao,Intern,Hindi,6/16/2022,
1651,Employee_1651,F,Tech Support,Delhi,Rajesh Rao,Intern,English,12/1/2021,
1652,Employee_1652,M,Finance,Delhi,Nisha Patel,Full-time,Telugu,10/26/2020,5/30/2022
1653,Employee_1653,M,Operations,Bangalore,Meena Das,Intern,Hindi,2/20/2022,
1654,Employee_1654,M,HR,Delhi,Rahul Nair,Intern,Hindi,3/9/2020,12/10/2020
1655,Employee_1655,M,Tech Support,Delhi,Rahul Nair,Full-time,Telugu,7/12/2023,
1656,Employee_1656,M,Sales,Bangalore,Meena Das,Intern,English,4/16/2020,
1657,Employee_1657,M,HR,Bangalore,Rajesh Rao,Full-time,Kannada,12/8/2020,
1658,Employee_1658,M,Tech Support,Hyderabad,Nisha Patel,Full-time,Tamil,11/15/2023,
1659,Employee_1659,F,Operations,Hyderabad,Rajesh Rao,Intern,Marathi,7/6/2020,
1660,Employee_1660,M,Marketing,Delhi,Nisha Patel,Intern,Kannada,11/11/2020,
1661,Employee_1661,F,Operations,Bangalore,Rajesh Rao,Intern,Telugu,8/13/2023,
1662,Employee_1662,F,Operations,Delhi,Amit Joshi,Intern,Kannada,10/2/2020,5/10/2021
1663,Employee_1663,F,Tech Support,Chennai,Meena Das,Intern,Kannada,9/30/2022,10/6/2023
1664,Employee_1664,M,HR,Pune,Rahul Nair,Intern,Tamil,2/9/2023,
1665,Employee_1665,F,Operations,Bangalore,Rajesh Rao,Intern,Kannada,1/2/2020,
1666,Employee_1666,F,Marketing,Mumbai,Meena Das,Full-time,Kannada,5/4/2021,1/3/2022
1667,Employee_1667,F,Sales,Hyderabad,Amit Joshi,Full-time,English,8/2/2021,11/16/2023
1668,Employee_1668,M,Sales,Delhi,Nisha Patel,Full-time,English,9/22/2020,4/22/2021
1669,Employee_1669,F,Operations,Delhi,Amit Joshi,Intern,English,3/15/2023,
1670,Employee_1670,M,Marketing,Chennai,Meena Das,Full-time,Tamil,1/20/2022,9/29/2022
1671,Employee_1671,F,Tech Support,Chennai,Rajesh Rao,Intern,Kannada,8/1/2023,
1672,Employee_1672,F,Sales,Bangalore,Amit Joshi,Full-time,English,3/24/2020,
1673,Employee_1673,M,Marketing,Mumbai,Nisha Patel,Full-time,Kannada,4/18/2021,
1674,Employee_1674,M,Operations,Mumbai,Rahul Nair,Intern,Marathi,2/17/2023,
1675,Employee_1675,M,Marketing,Bangalore,Amit Joshi,Intern,Kannada,9/24/2023,
1676,Employee_1676,F,Tech Support,Pune,Amit Joshi,Intern,Telugu,11/22/2021,
1677,Employee_1677,F,Operations,Pune,Amit Joshi,Full-time,Kannada,4/24/2022,
1678,Employee_1678,F,Tech Support,Delhi,Meena Das,Intern,English,1/22/2023,
1679,Employee_1679,M,Finance,Bangalore,Rahul Nair,Full-time,Telugu,3/11/2020,
1680,Employee_1680,M,Operations,Pune,Amit Joshi,Full-time,English,3/30/2021,8/14/2022
1681,Employee_1681,M,Marketing,Pune,Rahul Nair,Full-time,Hindi,3/18/2020,
1682,Employee_1682,M,Finance,Delhi,Amit Joshi,Full-time,Marathi,6/8/2021,
1683,Employee_1683,F,Marketing,Delhi,Amit Joshi,Full-time,Kannada,6/7/2020,
1684,Employee_1684,F,Sales,Hyderabad,Rahul Nair,Intern,Tamil,8/8/2023,
1685,Employee_1685,M,Marketing,Chennai,Amit Joshi,Full-time,Marathi,5/3/2022,
1686,Employee_1686,M,Tech Support,Mumbai,Amit Joshi,Full-time,Telugu,7/18/2023,11/21/2024
1687,Employee_1687,M,Sales,Chennai,Meena Das,Intern,Kannada,10/25/2022,
1688,Employee_1688,M,HR,Pune,Meena Das,Full-time,Hindi,3/24/2023,
1689,Employee_1689,M,Finance,Delhi,Rahul Nair,Full-time,Tamil,11/19/2021,12/24/2023
1690,Employee_1690,M,Marketing,Delhi,Amit Joshi,Full-time,Tamil,10/24/2022,
1691,Employee_1691,M,Finance,Mumbai,Amit Joshi,Full-time,Hindi,3/20/2022,
1692,Employee_1692,F,Operations,Mumbai,Rajesh Rao,Full-time,Marathi,5/26/2020,2/5/2022
1693,Employee_1693,F,Marketing,Pune,Rahul Nair,Full-time,Telugu,4/27/2022,
1694,Employee_1694,F,Finance,Bangalore,Meena Das,Full-time,Hindi,12/12/2020,
1695,Employee_1695,M,Operations,Hyderabad,Rajesh Rao,Full-time,Hindi,2/12/2021,
1696,Employee_1696,F,Sales,Pune,Rajesh Rao,Intern,Tamil,6/25/2023,
1697,Employee_1697,M,Marketing,Mumbai,Amit Joshi,Intern,Kannada,8/22/2022,9/20/2023
1698,Employee_1698,M,Operations,Chennai,Rajesh Rao,Intern,Kannada,9/16/2022,
1699,Employee_1699,F,Marketing,Hyderabad,Rahul Nair,Full-time,Marathi,9/20/2023,
1700,Employee_1700,M,Sales,Delhi,Rahul Nair,Intern,English,6/19/2023,
1701,Employee_1701,F,Marketing,Delhi,Amit Joshi,Full-time,Telugu,2/9/2020,6/2/2022
1702,Employee_1702,M,Marketing,Bangalore,Amit Joshi,Intern,Kannada,9/19/2022,
1703,Employee_1703,F,Tech Support,Delhi,Meena Das,Full-time,English,2/14/2020,2/5/2022
1704,Employee_1704,F,Operations,Pune,Nisha Patel,Intern,English,12/11/2021,
1705,Employee_1705,M,Finance,Pune,Nisha Patel,Full-time,Telugu,7/5/2023,
1706,Employee_1706,M,Operations,Delhi,Amit Joshi,Full-time,Tamil,3/15/2022,
1707,Employee_1707,F,Tech Support,Mumbai,Rahul Nair,Intern,Kannada,5/7/2021,
1708,Employee_1708,M,Marketing,Pune,Amit Joshi,Full-time,Tamil,9/26/2020,8/13/2021
1709,Employee_1709,M,Tech Support,Hyderabad,Amit Joshi,Full-time,Hindi,10/24/2020,
1710,Employee_1710,M,Operations,Hyderabad,Rahul Nair,Intern,Tamil,10/12/2021,
1711,Employee_1711,F,Marketing,Bangalore,Rajesh Rao,Full-time,Hindi,9/13/2021,
1712,Employee_1712,F,Finance,Mumbai,Amit Joshi,Full-time,Kannada,2/23/2020,
1713,Employee_1713,F,Sales,Chennai,Meena Das,Full-time,Kannada,4/20/2021,11/12/2021
1714,Employee_1714,F,Marketing,Delhi,Meena Das,Intern,Hindi,5/23/2023,
1715,Employee_1715,F,Sales,Pune,Meena Das,Full-time,Marathi,12/1/2020,7/2/2021
1716,Employee_1716,M,Sales,Bangalore,Meena Das,Intern,Marathi,10/6/2023,
1717,Employee_1717,M,HR,Delhi,Rajesh Rao,Intern,Marathi,10/27/2021,
1718,Employee_1718,M,Finance,Hyderabad,Meena Das,Intern,English,10/2/2021,11/6/2023
1719,Employee_1719,F,Operations,Hyderabad,Amit Joshi,Intern,Kannada,5/18/2021,
1720,Employee_1720,M,Tech Support,Delhi,Meena Das,Intern,Telugu,7/15/2023,
1721,Employee_1721,M,Operations,Mumbai,Nisha Patel,Intern,Marathi,8/2/2022,11/26/2023
1722,Employee_1722,M,Marketing,Mumbai,Amit Joshi,Full-time,Tamil,7/14/2022,6/5/2024
1723,Employee_1723,M,HR,Mumbai,Nisha Patel,Intern,English,4/26/2022,11/17/2022
1724,Employee_1724,M,Operations,Chennai,Rajesh Rao,Full-time,English,5/27/2021,9/18/2023
1725,Employee_1725,M,Finance,Chennai,Meena Das,Full-time,Tamil,7/9/2022,
1726,Employee_1726,F,Finance,Chennai,Nisha Patel,Full-time,Hindi,2/1/2023,1/21/2024
1727,Employee_1727,M,HR,Pune,Rahul Nair,Intern,Telugu,1/1/2021,
1728,Employee_1728,M,Sales,Mumbai,Rahul Nair,Full-time,Tamil,7/6/2023,5/15/2024
1729,Employee_1729,M,Finance,Delhi,Nisha Patel,Full-time,Kannada,10/16/2022,
1730,Employee_1730,F,HR,Hyderabad,Amit Joshi,Full-time,Hindi,9/12/2023,
1731,Employee_1731,M,Sales,Bangalore,Nisha Patel,Full-time,Marathi,1/25/2023,
1732,Employee_1732,F,Tech Support,Hyderabad,Rajesh Rao,Full-time,Tamil,12/15/2021,7/16/2022
1733,Employee_1733,M,HR,Chennai,Amit Joshi,Intern,English,12/31/2020,4/16/2022
1734,Employee_1734,F,Tech Support,Delhi,Rajesh Rao,Intern,Kannada,7/9/2020,
1735,Employee_1735,M,Operations,Pune,Rahul Nair,Intern,Kannada,5/12/2020,3/25/2021
1736,Employee_1736,M,Sales,Mumbai,Amit Joshi,Full-time,Tamil,3/5/2021,
1737,Employee_1737,F,HR,Mumbai,Rahul Nair,Intern,Kannada,11/11/2023,
1738,Employee_1738,F,Marketing,Mumbai,Amit Joshi,Intern,Kannada,3/23/2023,
1739,Employee_1739,M,Finance,Bangalore,Rahul Nair,Full-time,English,7/18/2023,
1740,Employee_1740,M,Operations,Bangalore,Amit Joshi,Intern,Tamil,8/30/2020,11/28/2022
1741,Employee_1741,M,Sales,Chennai,Nisha Patel,Intern,Telugu,4/3/2020,4/26/2022
1742,Employee_1742,F,Sales,Hyderabad,Rahul Nair,Intern,Tamil,5/18/2020,4/16/2022
1743,Employee_1743,M,Marketing,Bangalore,Rahul Nair,Intern,Marathi,3/11/2023,
1744,Employee_1744,M,Operations,Bangalore,Meena Das,Full-time,Marathi,9/8/2022,
1745,Employee_1745,F,HR,Delhi,Rajesh Rao,Intern,Kannada,8/1/2022,
1746,Employee_1746,M,Marketing,Mumbai,Rahul Nair,Intern,English,10/20/2023,
1747,Employee_1747,F,HR,Chennai,Amit Joshi,Full-time,Kannada,11/1/2020,5/31/2021
1748,Employee_1748,M,Tech Support,Chennai,Rahul Nair,Full-time,Telugu,5/25/2023,
1749,Employee_1749,F,HR,Pune,Nisha Patel,Intern,Hindi,4/27/2022,6/24/2023
1750,Employee_1750,M,Sales,Delhi,Amit Joshi,Full-time,Tamil,8/17/2020,3/23/2021
1751,Employee_1751,F,Operations,Mumbai,Rahul Nair,Intern,Hindi,10/21/2022,4/1/2024
1752,Employee_1752,M,Marketing,Chennai,Rajesh Rao,Intern,Tamil,7/20/2020,
1753,Employee_1753,M,Operations,Mumbai,Rajesh Rao,Intern,Tamil,12/5/2022,4/16/2024
1754,Employee_1754,F,Sales,Mumbai,Rahul Nair,Full-time,Telugu,4/4/2020,8/6/2022
1755,Employee_1755,F,HR,Chennai,Rajesh Rao,Intern,Hindi,2/14/2021,5/23/2022
1756,Employee_1756,M,Marketing,Mumbai,Rahul Nair,Intern,Telugu,11/18/2020,6/1/2021
1757,Employee_1757,F,Finance,Bangalore,Nisha Patel,Full-time,Telugu,10/16/2020,
1758,Employee_1758,F,Sales,Bangalore,Rajesh Rao,Intern,Marathi,6/9/2023,
1759,Employee_1759,M,HR,Delhi,Nisha Patel,Intern,Kannada,4/13/2020,12/4/2020
1760,Employee_1760,M,HR,Mumbai,Nisha Patel,Full-time,Marathi,12/29/2021,1/15/2023
1761,Employee_1761,F,HR,Bangalore,Nisha Patel,Full-time,Kannada,8/17/2022,12/27/2023
1762,Employee_1762,F,Marketing,Chennai,Rahul Nair,Intern,Tamil,6/12/2021,
1763,Employee_1763,M,Tech Support,Delhi,Meena Das,Full-time,Telugu,9/25/2022,7/22/2024
1764,Employee_1764,M,Finance,Hyderabad,Meena Das,Full-time,Telugu,12/14/2021,
1765,Employee_1765,F,Finance,Delhi,Meena Das,Intern,Hindi,2/12/2023,
1766,Employee_1766,F,HR,Hyderabad,Rahul Nair,Full-time,Marathi,6/25/2023,6/1/2024
1767,Employee_1767,F,Finance,Pune,Amit Joshi,Full-time,Hindi,4/25/2023,
1768,Employee_1768,F,Sales,Mumbai,Amit Joshi,Intern,Telugu,9/19/2023,
1769,Employee_1769,M,Tech Support,Delhi,Rajesh Rao,Full-time,Marathi,2/10/2023,11/6/2024
1770,Employee_1770,F,Tech Support,Delhi,Rajesh Rao,Full-time,Hindi,5/6/2023,
1771,Employee_1771,M,Marketing,Chennai,Nisha Patel,Intern,Kannada,10/11/2020,
1772,Employee_1772,F,Marketing,Bangalore,Rahul Nair,Intern,Kannada,8/19/2021,9/29/2023
1773,Employee_1773,F,Sales,Mumbai,Rajesh Rao,Intern,Hindi,10/23/2023,
1774,Employee_1774,M,Sales,Chennai,Amit Joshi,Intern,English,8/25/2021,9/6/2023
1775,Employee_1775,M,HR,Chennai,Amit Joshi,Intern,Marathi,7/31/2021,
1776,Employee_1776,F,HR,Delhi,Amit Joshi,Full-time,Marathi,10/13/2021,
1777,Employee_1777,M,Finance,Delhi,Rahul Nair,Intern,Hindi,12/21/2020,
1778,Employee_1778,M,Marketing,Hyderabad,Rajesh Rao,Full-time,Hindi,8/13/2021,
1779,Employee_1779,M,Sales,Bangalore,Meena Das,Intern,Marathi,9/23/2022,
1780,Employee_1780,M,HR,Mumbai,Meena Das,Intern,Tamil,5/22/2023,
1781,Employee_1781,M,Finance,Delhi,Nisha Patel,Intern,Tamil,12/28/2021,9/3/2023
1782,Employee_1782,M,Sales,Mumbai,Meena Das,Intern,English,1/23/2023,
1783,Employee_1783,M,Marketing,Chennai,Amit Joshi,Intern,Tamil,4/3/2023,
1784,Employee_1784,M,Marketing,Delhi,Rajesh Rao,Intern,Kannada,11/24/2022,
1785,Employee_1785,M,HR,Delhi,Amit Joshi,Intern,Kannada,4/18/2020,
1786,Employee_1786,F,Tech Support,Bangalore,Rajesh Rao,Intern,Marathi,11/9/2021,
1787,Employee_1787,F,Finance,Bangalore,Amit Joshi,Full-time,Marathi,2/28/2023,
1788,Employee_1788,M,Tech Support,Delhi,Rajesh Rao,Full-time,Kannada,8/20/2021,
1789,Employee_1789,F,Tech Support,Bangalore,Amit Joshi,Intern,Telugu,6/6/2020,
1790,Employee_1790,M,Finance,Chennai,Nisha Patel,Intern,Telugu,6/10/2021,3/31/2022
1791,Employee_1791,M,HR,Bangalore,Amit Joshi,Full-time,Telugu,12/25/2020,6/10/2023
1792,Employee_1792,M,HR,Delhi,Meena Das,Full-time,Marathi,6/21/2020,
1793,Employee_1793,M,Marketing,Mumbai,Rahul Nair,Full-time,Marathi,6/20/2022,
1794,Employee_1794,M,Sales,Bangalore,Meena Das,Intern,Tamil,6/25/2021,
1795,Employee_1795,M,HR,Chennai,Meena Das,Intern,Telugu,9/9/2021,
1796,Employee_1796,F,Sales,Pune,Meena Das,Intern,Marathi,10/24/2020,
1797,Employee_1797,M,Sales,Mumbai,Rahul Nair,Intern,Kannada,10/8/2021,
1798,Employee_1798,F,Tech Support,Pune,Rajesh Rao,Intern,Marathi,8/28/2023,
1799,Employee_1799,M,Operations,Chennai,Amit Joshi,Full-time,Kannada,4/11/2023,
1800,Employee_1800,M,Tech Support,Mumbai,Rajesh Rao,Full-time,English,11/22/2021,
1801,Employee_1801,M,Operations,Delhi,Rahul Nair,Full-time,Marathi,1/25/2020,
1802,Employee_1802,M,Finance,Hyderabad,Rajesh Rao,Full-time,Kannada,8/3/2021,3/5/2022
1803,Employee_1803,M,Finance,Bangalore,Meena Das,Full-time,English,7/30/2023,5/27/2024
1804,Employee_1804,F,Operations,Hyderabad,Meena Das,Intern,Tamil,11/25/2023,
1805,Employee_1805,F,Tech Support,Bangalore,Rajesh Rao,Intern,English,11/18/2023,
1806,Employee_1806,F,Tech Support,Bangalore,Meena Das,Full-time,Tamil,2/22/2022,10/21/2022
1807,Employee_1807,M,Operations,Delhi,Rajesh Rao,Full-time,Kannada,2/14/2021,
1808,Employee_1808,M,HR,Chennai,Rahul Nair,Full-time,English,6/2/2022,9/17/2024
1809,Employee_1809,F,Sales,Delhi,Nisha Patel,Full-time,English,5/29/2020,8/8/2021
1810,Employee_1810,F,HR,Mumbai,Rajesh Rao,Intern,Tamil,9/23/2023,8/23/2024
1811,Employee_1811,M,Finance,Bangalore,Rajesh Rao,Intern,Marathi,6/12/2022,
1812,Employee_1812,F,Tech Support,Chennai,Rahul Nair,Intern,English,9/14/2022,9/11/2024
1813,Employee_1813,M,Tech Support,Mumbai,Rahul Nair,Full-time,Tamil,7/18/2023,
1814,Employee_1814,M,Finance,Hyderabad,Meena Das,Full-time,Telugu,8/16/2021,
1815,Employee_1815,F,HR,Hyderabad,Meena Das,Full-time,Hindi,11/26/2023,9/10/2024
1816,Employee_1816,M,HR,Delhi,Rajesh Rao,Intern,Tamil,3/14/2020,5/10/2022
1817,Employee_1817,F,Sales,Hyderabad,Rahul Nair,Full-time,Telugu,12/29/2022,
1818,Employee_1818,M,Operations,Chennai,Amit Joshi,Intern,Marathi,3/28/2020,
1819,Employee_1819,M,Sales,Hyderabad,Nisha Patel,Intern,Marathi,1/3/2023,
1820,Employee_1820,M,Marketing,Chennai,Nisha Patel,Full-time,Hindi,2/9/2020,
1821,Employee_1821,M,HR,Mumbai,Nisha Patel,Full-time,English,7/19/2023,11/24/2024
1822,Employee_1822,M,Sales,Bangalore,Meena Das,Intern,Marathi,8/21/2020,
1823,Employee_1823,M,Operations,Mumbai,Amit Joshi,Full-time,Telugu,10/21/2023,
1824,Employee_1824,M,Tech Support,Hyderabad,Rajesh Rao,Intern,Hindi,3/12/2021,
1825,Employee_1825,M,HR,Bangalore,Amit Joshi,Full-time,Hindi,4/30/2022,11/9/2023
1826,Employee_1826,F,Marketing,Hyderabad,Meena Das,Full-time,English,7/23/2020,
1827,Employee_1827,F,HR,Chennai,Meena Das,Full-time,Hindi,1/15/2020,10/12/2020
1828,Employee_1828,F,HR,Bangalore,Nisha Patel,Full-time,Kannada,10/20/2020,
1829,Employee_1829,M,Operations,Pune,Rahul Nair,Intern,English,1/3/2021,
1830,Employee_1830,M,Finance,Pune,Amit Joshi,Full-time,Tamil,2/16/2023,12/13/2023
1831,Employee_1831,F,Sales,Bangalore,Rajesh Rao,Full-time,Marathi,7/6/2023,
1832,Employee_1832,M,Operations,Hyderabad,Rajesh Rao,Intern,Telugu,8/29/2022,
1833,Employee_1833,F,Finance,Delhi,Rajesh Rao,Full-time,Marathi,3/5/2021,
1834,Employee_1834,M,Marketing,Hyderabad,Meena Das,Full-time,English,4/17/2020,
1835,Employee_1835,F,HR,Bangalore,Rahul Nair,Full-time,English,4/26/2021,
1836,Employee_1836,F,Marketing,Delhi,Nisha Patel,Full-time,Tamil,10/29/2021,12/25/2022
1837,Employee_1837,F,Marketing,Bangalore,Amit Joshi,Intern,Hindi,4/13/2023,
1838,Employee_1838,M,Operations,Pune,Rahul Nair,Full-time,Telugu,3/4/2022,12/12/2023
1839,Employee_1839,M,Tech Support,Bangalore,Rajesh Rao,Intern,Tamil,9/17/2020,10/19/2022
1840,Employee_1840,M,Tech Support,Mumbai,Nisha Patel,Full-time,Kannada,5/6/2022,10/19/2023
1841,Employee_1841,M,HR,Mumbai,Meena Das,Full-time,Kannada,2/6/2023,
1842,Employee_1842,F,Sales,Chennai,Meena Das,Full-time,Hindi,8/27/2022,
1843,Employee_1843,M,Finance,Bangalore,Amit Joshi,Full-time,Tamil,11/1/2021,
1844,Employee_1844,M,HR,Mumbai,Meena Das,Intern,Marathi,3/31/2020,1/21/2022
1845,Employee_1845,M,Sales,Mumbai,Rajesh Rao,Intern,Hindi,7/19/2020,
1846,Employee_1846,M,Sales,Delhi,Rahul Nair,Full-time,Marathi,9/28/2020,11/26/2021
1847,Employee_1847,M,HR,Delhi,Nisha Patel,Intern,Hindi,7/29/2022,
1848,Employee_1848,M,Operations,Hyderabad,Meena Das,Intern,Kannada,1/28/2022,
1849,Employee_1849,M,Operations,Hyderabad,Amit Joshi,Intern,Marathi,3/7/2020,6/6/2021
1850,Employee_1850,F,Sales,Hyderabad,Meena Das,Intern,Tamil,4/22/2020,
1851,Employee_1851,M,Operations,Mumbai,Rajesh Rao,Full-time,Hindi,6/21/2023,12/27/2024
1852,Employee_1852,F,Operations,Mumbai,Nisha Patel,Full-time,Telugu,11/16/2021,9/8/2022
1853,Employee_1853,F,Tech Support,Hyderabad,Rajesh Rao,Intern,Telugu,12/23/2021,
1854,Employee_1854,M,HR,Chennai,Amit Joshi,Intern,Tamil,7/15/2022,
1855,Employee_1855,M,Marketing,Delhi,Rajesh Rao,Full-time,Tamil,6/25/2023,
1856,Employee_1856,M,Marketing,Pune,Rajesh Rao,Full-time,Tamil,1/1/2021,9/16/2021
